text,aspect,sentiment_label,language
BONA $T$ E CHELENG 'MOHO LE MONGA EONA OA MOSALI,SUPHAMAKETE,-1,sesotho
BONA SUPHAMAKETE E CHELENG 'MOHO LE $T$,MONGA EONA OA MOSALI,0,sesotho
UTLOA KA MORAO-RAO KA $T$ EA NYAMETSENG,NGOANA,-1,sesotho
$T$ O CHESELITSOE LEFU 'MOHO LE LIKOLOI TSA HAE,MOHOEBI OA MOSALI,-1,sesotho
MOHOEBI OA MOSALI O CHESELITSOE LEFU 'MOHO LE $T$ TSA HAE,LIKOLOI,-1,sesotho
$T$ O NYAMELA A ROBETSE A LE MONG,NGOANA,-1,sesotho
HO FUMANAOA $T$ LE PHENTI KATLUNG,LIPHAHLO TSA NGOANA,-1,sesotho
HO FUMANAOA LIPHAHLO TSA NGOANA LE $T$ KATLUNG,PHENTI,-1,sesotho
HO FUMANAOA LIPHAHLO TSA NGOANA LE PHENTI $T$,KATLUNG,0,sesotho
$T$ SE 'MATLETSE MOO A SENG A LULA TENG,SEBOHOLI,1,sesotho
LIPALO TSA $T$ LI NYOLOHILE,BAFU BA MOLLO,-1,sesotho
$T$ KE MOFU KAMORA HO HLAJOA KA THIPA KE MOSALI'AE,MONNA,-1,sesotho
MONNA KE MOFU KAMORA HO HLAJOA KA $T$ KE MOSALI'AE,THIPA,0,sesotho
MONNA KE MOFU KAMORA HO HLAJOA KA THIPA KE $T$,MOSALI'AE,-1,sesotho
$T$ BA TŠOARA THIPA KA BOHALENG,BASALI,1,sesotho
BASALI BA TŠOARA $T$ KA BOHALENG,THIPA,0,sesotho
BATHO BA CHELLETSE KA FEMENG,BATHO,-1,sesotho
BATHO BA CHELLETSE KA $T$,FEMENG,0,sesotho
$T$ O KHAKHATHETSOE LEFU A LE HA HAE LAPENG,MOSALI,-1,sesotho
MOSALI O KHAKHATHETSOE LEFU A LE HA HAE $T$,LAPENG,0,sesotho
$T$ SE NTSE SE RAPALLETSE LEBALENG,SETOPO,-1,sesotho
SETOPO SE NTSE SE RAPALLETSE $T$,LEBALENG,0,sesotho
O FUMANOA KAHARA LEKOALIBA LA $T$ KA BUTING EA KOLOI A FASITSOE SEKOLOKOTO,MALI,-1,sesotho
O FUMANOA KAHARA LEKOALIBA LA MALI KA $T$ A FASITSOE SEKOLOKOTO,BUTING EA KOLOI,0,sesotho
$T$ SE TŠOERE BABOLAI BA SEBOHOLI,SEPOLESA,1,sesotho
SEPOLESA SE TŠOERE $T$,BABOLAI BA SEBOHOLI,-1,sesotho
$T$ OA BOSIU O NTŠA BATHO MATLUNG,MOKHOSI,-1,sesotho
MOKHOSI OA BOSIU O NTŠA $T$ MATLUNG,BATHO,0,sesotho
MOKHOSI OA BOSIU O NTŠA BATHO $T$,MATLUNG,0,sesotho
$T$ A QETA HO BOLAEA MONGA LIKHOMO,MASHOLU,-1,sesotho
MASHOLU A QETA HO BOLAEA $T$,MONGA LIKHOMO,-1,sesotho
$T$ O NTSE A RAPALLETSE FATŠE,MOFU,-1,sesotho
$T$  BA SENYA MOSEBETSI KA LEBAKA LA BOSHOLU,BAHLANKA BA 'MUSO,-1,sesotho
BAHLANKA BA 'MUSO BA SENYA $T$ KA LEBAKA LA BOSHOLU,MOSEBETSI,0,sesotho
BONA $T$ EA TIMETSENG KAMORA HO BONA NOHA,MOSHANYANA,-1,sesotho
BONA MOSHANYANA EA TIMETSENG KAMORA HO BONA $T$,NOHA,0,sesotho
$T$ KE MOFU KAMORA HO BONA NOHA,MOSHANYANA,-1,sesotho
MOSHANYANA KE MOFU KAMORA HO BONA $T$,NOHA,0,sesotho
HO THOLOA $T$ KA LENGOPENG,SETETSOANA SA LESEA,-1,sesotho
HO THOLOA SETOTSOANA SA LESEA KA $T$,LENGOPENG,0,sesotho
$T$ O THUNYETSOA LEFU MONNA'AE A NTSE A LE 'MOSHARENG,MOSALI,-1,sesotho
MOSALI O THUNYETSOA LEFU $T$ A NTSE A LE 'MOSHARENG,MONN'AE,-1,sesotho
MOSALI O THUNYETSOA LEFU MONNA'AE A NTSE A LE $T$,'MOSHARENG,0,sesotho
O LOKOLLOTSOE KA $T$ EA LIKETE TSE SUPILENG TSA MALOTI,BEILE,0,sesotho
$T$ LE PHETHOHA KA KOLOI A QETANG HO E UTSOA,LESHOLU,-1,sesotho
LESHOLU LE PHETHOHA KA $T$ A QETANG HO E UTSOA,KOLOI,-1,sesotho
$T$ EA BOLAILENG MONNA OA HAE O HLAHILE KA KHOTLA,MOSALI,-1,sesotho
MOSALI EA BOLAILENG $T$ OA HAE O HLAHILE KA KHOTLA,MONNA,-1,sesotho
MOSALI EA BOLAILENG MONNA OA HAE O HLAHILE KA $T$,KHOTLA,-1,sesotho
BA HLABA $T$ KA LERUMO,NYATSI,-1,sesotho
BA HLABA NYATSI KA $T$,LERUMO,0,sesotho
$T$ E FELLOA KE BOPHELO E LE TSELENG E EANG SEPETLELE,NYATSI,-1,sesotho
NYATSI E FELLOA KE BOPHELO E LE TSELENG E EANG $T$,SEPETLELE,0,sesotho
$T$ O FUMANOA KA NTLOANENG NAKONG EO HO NTSENG HO HULOA MATLOANA,NGOANA,-1,sesotho
NGOANA O FUMANOA KA $T$ NAKONG EO HO NTSENG HO HULOA MATLOANA,NTLOANENG,0,sesotho
NGOANA O FUMANOA KA NTLOANENG NAKONG EO HO NTSENG HO HULOA $T$,MATLOANA,0,sesotho
$T$ O THAKHOTSE PHEHLO EA MOTLAKASE OA LETSATSI,'MUSO,-1,sesotho
'MUSO O THAKHOTSE PHEHLO EA $T$,MOTLAKASE OA LETSATSI,0,sesotho
$T$ EO RE ILENG RA MO KENYA MANGOLE O INEHELA SEPOLESENG,MOSALI,1,sesotho
MOSALI EO RE ILENG RA MO KENYA MANGOLE O INEHELA $T$,SEPOLESENG,0,sesotho
$T$ LE MASISTERE BA BATLA HLOOHO EA TICHERE KA MOKEKE,MOSUOE-HLOOHO,-1,sesotho
MOSUOE-HLOOHO LE $T$ BA BATLA HLOOHO EA TICHERE KA MOKEKE,MASISTERE,-1,sesotho
HO NKHA LEFU $T$,SEKOLONG SE PHAHAMENG,-1,sesotho
$T$ E CHESITSOE LORE,OFISI EA SEKOLO,-1,sesotho
$T$ SE BOLAEA BANNA BA BABELI BA MASHOLU,SECHABA,-1,sesotho
SECHABA SE BOLAEA $T$ BA BABELI BA MASHOLU,BANNA,-1,sesotho
$T$ O KHAMA LE HO BETA NGOAN'A LILEMO LI THARO O IKARABELLA KA HORE O BE A TAHILOE,MONNA,-1,sesotho
MONNA O KHAMA LE HO BETA $T$ LILEMO LI THARO O IKARABELLA KA HORE O BE A TAHILOE,NGOAN'A,-1,sesotho
UTLOA NA HOBANENG $T$ ENOA A NTSE A BATLOA,MOSALI,-1,sesotho
$T$ O BOLAETSE MONNA CHELETE EA INSHORENSE LIKOLOI LE MALAENE,MOSALI,-1,sesotho
MOSALI O BOLAETSE $T$ CHELETE EA INSHORENSE LIKOLOI LE MALAENE,MONNA,0,sesotho
MOSALI O BOLAETSE MONNA $T$ LIKOLOI LE MALAENE,CHELETE EA INSHORENSE,0,sesotho
MOSALI O BOLAETSE MONNA CHELETE EA INSHORENSE $T$ LE MALAENE,LIKOLOI,0,sesotho
MOSALI O BOLAETSE MONNA CHELETE EA INSHORENSE LIKOLOI LE $T$,MALENE,0,sesotho
MO JOETSENG A INEHELE $T$ O SE A NTSE A TŠOEROE,SEPOLESENG,1,sesotho
$T$ O QOSOA KA HO FETOLA SETLOHOLO LEKHOBA LA THOBALANO,TELU-PUTSOA,-1,sesotho
TELU-PUTSOA O QOSOA KA HO FETOLA $T$ LEKHOBA LA THOBALANO,SETLOHOLO,0,sesotho
TELU-PUTSOA O QOSOA KA HO FETOLA SETLOHOLO $T$ LA THOBALANO,LEKHOBA,-1,sesotho
$T$ LE MONNA BA BATLOA KA POLAO EA MOTHO,MOSALI,-1,sesotho
MOSALI LE $T$ BA BATLOA KA POLAO EA MOTHO,MONNA,-1,sesotho
MOSALI LE MONNA BA BATLOA KA POLAO EA $T$,MOTHO,0,sesotho
$T$ EA TŠOAJOANG HAHOLO O LLETSOE KE LITŠEPE,'MOLAI,-1,sesotho
O BOLAEA $T$ BA BABELI KA BOSIU BO LE MONG,BATHO,-1,sesotho
$T$ E IMELA BAQOSUOA LEKHOTLENG,BEILE,-1,sesotho
BEILE E IMELA $T$ LEKHOTLENG,BAQOSUOA,-1,sesotho
BEILE E IMELA BAQUSUOA $T$,LEKHOTLENG,0,sesotho
$T$ SE TLA BOELA SE THUSOA KA CHELETE E LAHLEHILENG,SECHABA,1,sesotho
SECHABA SE TLA BOELA SE THUSOA KA $T$ E LAHLEHILENG,CHELETE,-1,sesotho
LIA JA LIA ROBA $T$ HO PSHA A MATALA HLAKA LEA POTILE,MALIBA,-1,sesotho
LIA JA LIA ROBA MALIBA HO PSHA A MATALA $T$ LEA POTILE,HLAKA,0,sesotho
BA 'MATLA $T$ A BATHO A BA FAOTSENG,MARETE,0,sesotho
BA 'MATLA MARETE A $T$ A BA FAOTSENG,BATHO,-1,sesotho
$T$ SE TŠAJOANG HAHOLO SE BUA LIKAKATA LIBE KE BATLA MASOBA,SENOAMALI,-1,sesotho
SENOAMALI SE TŠAJOANG HAHOLO SE BUA LIKAKATA $T$ KE BATLA MASOBA,LIBE,-1,sesotho
O THUNYETSA $T$ LEFU,LELAPA,-1,sesotho
$T$ O HLAHILE KA KHOTLA,'MOLAI OA BASEBETSI,-1,sesotho
'MOLAI OA BASEBETSI O HLAHILE KA $T$,KHOTLA,0,sesotho
$T$ LI TLO TŠOAROA,LINYATSI TSA MEKONTERAKA,-1,sesotho
$T$ O HLAHA LEKHOTLENG,'MOLAI OA LEPOLESA,-1,sesotho
'MOLAI OA LEPOLESA O HLAHA $T$,LEKHOTLENG,0,sesotho
$T$ O TŠOAROA KA PETO EA SETLOHOLOANA SE NANG LE BOTHATA BA HLOOHO,NTATE-MOHOLO,-1,sesotho
NTATE-MOHOLO O TŠOAROA KA PETO EA $T$ SE NANG LE BOTHATA BA HLOOHO,SETLOHOLOANA,-1,sesotho
$T$ E UTSUOE KA LITHUNYA,HONDA FIT,-1,sesotho
HONDA FIT E UTSUOE KA $T$,LITHUNYA,0,sesotho
$T$ O SITSITSOE KA NGOANA MOSHANYANA KAJENO,MOFU,-1,sesotho
MOFU O SITSITSOE KA $T$ KAJENO,NGOANA MOSHANYANA,1,sesotho
$T$ O NTSE A SO FUMANOE SETEREKENG,NGOANA,-1,sesotho
NGOANA O NTSE A SO FUMANOE $T$,SETEREKENG,0,sesotho
KE BOSIU BA BOBELI BONA $T$ A NYAMETSE BOTARENG,NGOANA,-1,sesotho
KE BOSIU BA BOBELI BONA NGOANA A NYAMETSE $T$,BOTARENG,0,sesotho
$T$ SE SHANOTSA MOPARAMENTE,SEPOLESA,0,sesotho
SEPOLESA SE SHANOTSA $T$,MOPARAMENTE,-1,sesotho
BONA $T$ OA HO TSETELA MOSALI KATLUNG,'MELAELLOA,-1,sesotho
BONA 'MELAELLOA OA HO TSETELA $T$ KATLUNG,MOSALI,0,sesotho
BONA 'MELAELLOA OA HO TSETELA MOSALI $T$,KATLUNG,0,sesotho
$T$ O KHINILLA MOTSAMAO OA BOSIU,MOOKAMELI OA SEPOLESA,1,sesotho
$T$ SE NTSE SE EMETSE SEPOLESA HO PHUTHA MOFU,SECHABA,0,sesotho
SECHABA SE NTSE SE EMETSE $T$ HO PHUTHA MOFU,SEPOLESA,-1,sesotho
SECHABA SE NTSE SE EMETSE SEPOLESA HO PHUTHA $T$,MOFU,-1,sesotho
$T$ OA MOTŠEARE PHALLANG,MOKHOSI,-1,sesotho
HO FUMANOA $T$ KA MORUNG,SETOPO SA MOSALI,-1,sesotho
HO FUMANOA SETOPO SA MOSALI KA $T$,MORUNG,0,sesotho
$T$ O TŠELLA NGOANA MAFENETHA KA TAMING O RE O NE A BAKISA NTAT'AE,MOSALI,-1,sesotho
MOSALI O TŠELLA $T$ MAFENETHA KA TAMING O RE O NE A BAKISA NTAT'AE,NGOANA,0,sesotho
MOSALI O TŠELLA NGOANA MAFENETHA KA $T$ O RE O NE A BAKISA NTAT'AE,TAMING,0,sesotho
MOSALI O TŠELLA NGOANA MAFENETHA KA TAMING O RE O NE A BAKISA $T$,NTAT'AE,0,sesotho
$T$ BA KHAKHATHOA HAMPE,BARATANI,-1,sesotho
$T$ O PHOLOSOA LIATLENG TSA MABETA,NGOANA OA SEKOLO,1,sesotho
NGOANA OA SEKOLO O PHOLOSOA LIATLENG TSA $T$,MABETA,-1,sesotho
$T$ BA SUPA MOQHOBI OA LEPHELE KA SETHUNYA,BAETI,-1,sesotho
BAETI BA SUPA $T$ KA SETHUNYA,MOQHOBI OA LEPHELE,0,sesotho
BAETI BA SUPA MOQHOBI OA LEPHELE KA $T$,SETHUNYA,0,sesotho
UTLOA TSA MORAO-RAO KA $T$ LE MOSALI BA THUNYELITSOENG LEFU BOSIU,MONNA,-1,sesotho
UTLOA TSA MORAO-RAO KA MONNA LE $T$ BA THUNYELITSOENG LEFU BOSIU,MOSALI,-1,sesotho
$T$ SE PHUTHA BAFU BA BABELI BA SETHUNYA,SEPOLESA,1,sesotho
SEPOLESA SE PHUTHA $T$ BA BABELI BA SETHUNYA,BAFU,-1,sesotho
SEPOLESA SE PHUTHA BAFU BA BABELI BA $T$,SETHUNYA,0,sesotho
$T$ LE MOSALI BA THUNYETSOA LEFU,MONNA,-1,sesotho
MONNA LE $T$ BA THUNYETSOA LEFU,MOSALI,-1,sesotho
$T$ O QETA HO BALEHA KA KOLOI EA LEPHELE,MOETI,-1,sesotho
MOETI O QETA HO BALEHA KA $T$,KOLOI EA LEPHELE,0,sesotho
$T$ LE MOCHANA BA BOLOKUOE KAJENO,MALOME,-1,sesotho
MALOME LE $T$ BA BOLOKUOE KAJENO,MOCHANA,-1,sesotho
$T$ BA NE BA BALAOE KA SETHUNYA MOTSENG,BAFU,-1,sesotho
BAFU BA NE BA BALAOE KA $T$ MOTSENG,SETHUNYA,-1,sesotho
BAFU BA NE BA BALAOE KA SETHUNYA $T$,MOTSENG,0,sesotho
$T$ A TSOANG NTOENG A PUTSOA KA M100 000,MASOLE,1,sesotho
MASOLE A TSOANG $T$ A PUTSOA KA M100 000,NTOENG,-1,sesotho
$T$ O HONYOA LELEME LE QOQOTHO,MONNA,-1,sesotho
MONNA O HONYOA $T$ LE QOQOTHO,LELEME,0,sesotho
MONNA O HONYOA LELEME LE $T$,QOQOTHO,0,sesotho
$T$ O FUMANOA KA HARA LEKOALIBA LA MALI O HLOKAHALLA SEPETLELE,MOSALI,-1,sesotho
MOSALI O FUMANOA KA HARA LEKOALIBA LA $T$ O HLOKAHALLA SEPETLELE,MALI,-1,sesotho
MOSALI O FUMANOA KA HARA LEKOALIBA LA MALI O HLOKAHALLA $T$,SEPETLELE,0,sesotho
$T$ BONA HO TLA BATA HAHOLO,BOSIUNG,-1,sesotho
$T$ BA THOLA SETOPO SA MONNA SE KOAHETSOE KE LIHLAHLA LE JOANG,BASHANYANA,-1,sesotho
BASHANYANA BA THOLA $T$ SE KOAHETSOE KE LIHLAHLA LE JOANG,SETOPO SA MONNA,-1,sesotho
BASHANYANA BA THOLA SETOPO SA MONNA SE KOAHETSOE KE $T$ LE JOANG,LIHLAHLA,0,sesotho
BASHANYANA BA THOLA SETOPO SA MONNA SE KOAHETSOE KE LIHLAHLA LE $T$,JOANG,0,sesotho
$T$ OA LAELOA HO FANA KA LIFONO,MONNA,-1,sesotho
MONNA OA LAELOA HO FANA KA $T$,LIFONO,0,sesotho
$T$ EA THUNYELITSOENG LEFU SHOALANENG EA MAOBANE,MONNA,-1,sesotho
$T$ O QETA HO THUNYETSOA LEFU,MONNA,-1,sesotho
$T$ O SA TSA HLAJOA KA THIPA,MOSALI,-1,sesotho
MOSALI O SA TSA HLAJOA KA $T$,THIPA,0,sesotho
$T$ LE HLOKAHALA KA MOHLOLO TSELENG,LEKHOOA,-1,sesotho
LEKHOOA LE HLOKAHALA KA MOHLOLO $T$,TSELENG,0,sesotho
LEFU LA $T$ LE SIEA SECHABA KA LIPOTSO TSE NGATA,LEKHOOA,-1,sesotho
LEFU LA LEKHOOA LE SIEA $T$ KA LIPOTSO TSE NGATA,SECHABA,0,sesotho
M125 000 E FUOA $T$ EA KA THUSANG KA MONYENYETSI OA BABOLAI BA SEBOHOLI,MOTHO,1,sesotho
M125 000 E FUOA MOTHO EA KA THUSANG KA MONYENYETSI OA $T$ BA SEBOHOLI,BABOLAI,-1,sesotho
M125 000 E FUOA MOTHO EA KA THUSANG KA MONYENYETSI OA BABOLAI BA $T$,SEBOHOLI,0,sesotho
$T$ E MOLEMO O THOTSE NGOANA,MOSAMARIA,1,sesotho
MOSAMARIA E MOLEMO O THOTSE $T$,NGOANA,0,sesotho
$T$ O SA TSOA HLAJOA KA THIPA,MOSALI,-1,sesotho
MOSALI O SA TSOA HLAJOA KA $T$,THIPA,0,sesotho
BA BALEHETSE NAHENG E 'NGOE $T$,BALOTSANA,-1,sesotho
$T$ LE PATLONG EA MORA LONA,LELAPA,0,sesotho
LELAPA LE PATLONG EA $T$ LONA,MORA,-1,sesotho
$T$ LE FUMANA MOR'A LONA A OELE LILOMONG ESE E LE MOFU,LELAPA,0,sesotho
LELAPA LE FUMANA $T$ LONA A OELE LILOMONG ESE E LE MOFU,MOR'A,-1,sesotho
LELAPA LE FUMANA MOR'A LONA A OELE $T$ ESE E LE MOFU,LILOMONG,0,sesotho
$T$ SE BONOA KE BOHLE UTLOA NA MOFU O APERE JOANG MOHLOMONG U KA MO TSEBA,SEBONOANG,-1,sesotho
SEBONOANG SE BONOA KE BOHLE UTLOA NA $T$ O APERE JOANG MOHLOMONG U KA MO TSEBA,MOFU,-1,sesotho
UTLOA SE ETSAHETSENG HA $T$ SE BOLAOA MAOBANE,SEBOHOLI,-1,sesotho
$T$ OA KHAOLOA QOQOTHO KA THIPA,MONNA,-1,sesotho
MONNA OA KHAOLOA $T$ KA THIPA,QOQOTHO,-1,sesotho
MONNA OA KHAOLOA QOQOTHO KA $T$,THIPA,0,sesotho
$T$ E PHETHOHA KA BATHO,KOLOI,-1,sesotho
KOLOI E PHETHOHA KA $T$,BATHO,0,sesotho
THUSETSANG $T$ KHOMO EA OELA,SECHABA,0,sesotho
THUSETSANG SECHABA $T$ E OELA,KHOMO,-1,sesotho
HO KUPA EA $T$ A MAFUBELU,MAHLO,-1,sesotho
$T$ BA BABELI BA QETA HO BOLAOA,BANNA,-1,sesotho
$T$ A QHAUTSA 'MOLAI OA MOSALI,MAPOLESA,1,sesotho
MAPOLESA A QHAUTSA $T$,'MOLAI OA MOSALI,-1,sesotho
HO FUMANOA $T$ TSE PELI TSA BANNA,LITOPO,-1,sesotho
HO FUMANOA $T$ TSE PELI TSA BANNA,BANNA,0,sesotho
$T$ EA SEBETSANG LEKALENG O BOLAOA KA THIPA KE MOQHOBI OA TEKESI,MOSALI,-1,sesotho
MOSALI EA SEBETSANG $T$ O BOLAOA KA THIPA KE MOQHOBI OA TEKESI,LEKALENG,0,sesotho
MOSALI EA SEBETSANG LEKALENG O BOLAOA KA $T$ KE MOQHOBI OA TEKESI,THIPA,0,sesotho
MOSALI EA SEBETSANG LEKALENG O BOLAOA KA THIPA KE $T$,MOQHOBI OA TEKESI,-1,sesotho
$T$ O SELAKHOA JOALOKA PHOOFOLO,MOHLOLOHALI,-1,sesotho
MOHLOLOHALI O SELAKHOA JOALOKA $T$,PHOOFOLO,0,sesotho
$T$ A TŠOARELOA BOSHOLU BA CHELETE A NTSE A PANYA-PANYA MASISI-MATŠO HA JOALE,MAPOLESA,-1,sesotho
MAPOLESA A TŠOARELOA BOSHOLU BA $T$ A NTSE A PANYA-PANYA MASISI-MATŠO HA JOALE,CHELETE,0,sesotho
MAPOLESA A TŠOARELOA BOSHOLU BA CHELETE A NTSE A PANYA-PANYA $T$ HA JOALE,MASISI-MATŠO,0,sesotho
$T$ A TSETOLLA SETOPO SA MOSALI,MAPOLESA,0,sesotho
MAPOLESA A TSETOLLA $T$,SETOPO SA MOSALI,-1,sesotho
$T$ O QETA HO THUNYETSA RANGOANA'AE LEFU,MONNA,-1,sesotho
MONNA O QETA HO THUNYETSA RANGOANA'AE LEFU,RANGOAN'AE,0,sesotho
$T$ E INOLA KA LETŠENG E SE E E MOFU,NGOETSI,-1,sesotho
NGOETSI E INOLA KA LETŠENG E SE E E $T$,MOFU,0,sesotho
NGOETSI E INOLA KA $T$ E SE E E MOFU,LETŠENG,0,sesotho
$T$ SE QETILE MATSATSI A MANE,SETOPO SA NGOETSI,-1,sesotho
$T$ SE QETA HO THUNYA MOTHO KE LILLO LE SEBOKA FEELA,SETHUNYA,-1,sesotho
SETHUNYA SE QETA HO THUNYA $T$ KE LILLO LE SEBOKA FEELA,MOTHO,0,sesotho
SETHUNYA SE QETA HO THUNYA MOTHO KE $T$ FEELA,LILLO LE SEBOKO,-1,sesotho
BONA LETŠA LEO $T$ A NOETSENG HO LONA MOTSENG,MOSALI,-1,sesotho
BONA LETŠA LEO MOSALI A NOETSENG HO LONA $T$,MOTSENG,0,sesotho
BONA $T$ LEO MOSALI A NOETSENG HO LONA MOTSENG,LETŠA,0,sesotho
$T$ E LIKHOELI LI PELI E NOETSE KA LETŠENG,NGOETSI,-1,sesotho
$T$ ENOA O NYAMETSE,MOHLANKANA,-1,sesotho
$T$ A QETA HO PHOLOSA MOSALI LE NYATSI LEFUNG,MASOLE,1,sesotho
MASOLE A QETA HO PHOLOSA $T$ LE NYATSI LEFUNG,MOSALI,-1,sesotho
MASOLE A QETA HO PHOLOSA MOSALI LE $T$ LEFUNG,NYATSI,-1,sesotho
$T$ LE LATSOISOA HLOOANA EA MOKHOABANE A NTSE A KOKOTELA BASALI,LESECHURITHI,-1,sesotho
LESECHURITHI LE LATSOISOA HLOOANA EA MOKHOABANE A NTSE A KOKOTELA $T$,BASALI,0,sesotho
$T$ O LATSOA HLOOANA EA MAKHOABANE,PHOESA,-1,sesotho
$T$ LE BOLAILE MOHLANKANA LE MO CHESITSE MAOTONG LA MO TABOLELA LIPHAHLO,LETOLO,-1,sesotho
LETOLO LE BOLAILE $T$ LE MO CHESITSE MAOTONG LA MO TABOLELA LIPHAHLO,MOHLANKANA,-1,sesotho
LETOLO LE BOLAILE MOHLANKANA LE MO CHESITSE $T$ LA MO TABOLELA LIPHAHLO,MAOTONG,0,sesotho
LETOLO LE BOLAILE MOHLANKANA LE MO CHESITSE MAOTONG LA MO TABOLELA $T$,LIPHAHLO,0,sesotho
$T$ E PHETHOHILE BAAHI BA INKETSE PHOOFO,TERAKA EA PHOOFO,-1,sesotho
TERAKA EA PHOOFO E PHETHOHILE $T$ BA INKETSE PHOOFO,BAAHI,-1,sesotho
TERAKA EA PHOOFO E PHETHOHILE BAAHI BA INKETSE $T$,PHOOFO,0,sesotho
$T$ O QELA NGOANANA LIKOBO KA LEKHOLO LA MALOTI,MORENA,-1,sesotho
MORENA O QELA $T$ LIKOBO KA LEKHOLO LA MALOTI,NGOANANA,0,sesotho
MORENA O QELA NGOANANA $T$ KA LEKHOLO LA MALOTI,LIKOBO,0,sesotho
$T$ O NTSE A PANYA-PANYA MAFIFI-MATŠO,MORENA,-1,sesotho
MORENA O NTSE A PANYA-PANYA $T$,MAFIFI-MATŠO,0,sesotho
$T$ O SA TSOA BOLAOA KA THIPA MOTŠEARE TJENA,MOSALI,-1,sesotho
MOSALI O SA TSOA BOLAOA KA $T$ MOTŠEARE TJENA,THIPA,0,sesotho
$T$ O NE A SETSE LE NGOANA EA LILEMO LI PELI,MOFU,-1,sesotho
MOFU O NE A SETSE LE $T$ EA LILEMO LI PELI,NGOANA,0,sesotho
$T$ EA PHOLOSITSENG SECHABA SE SENGATA MAFUNG A MELEKO,MOOKI,1,sesotho
MOOKI EA PHOLOSITSENG $T$ SE SENGATA MAFUNG A MELEKO,SECHABA,0,sesotho
MOOKI EA PHOLOSITSENG SECHABA SE SENGATA MAFUNG A $T$,MAFUNG,-1,sesotho
$T$ LE LINGAKA BA NGALA MOSEBETSI BOESA,BAOKI,-1,sesotho
BAOKI LE $T$ BA NGALA MOSEBETSI BOESA,LINGAKA,-1,sesotho
$T$ O QETA HO THUNYETSOA LEFU,RAKHOEBO,-1,sesotho
$T$ O AHLOLOA LILEMO TSE 31 KA POLAO EA LESOLE,MONNA,-1,sesotho
MONNA O AHLOLOA LILEMO TSE 31 KA POLAO EA $T$,LESOLE,0,sesotho
$T$ LE KOENNENG HO FETISISA LE HAPILE KHAU MACHABENG,LEPOLESA,1,sesotho
LEPOLESA LE KOENNENG HO FETISISA LE HAPILE $T$ MACHABENG,KHAU,1,sesotho
$T$ O QABANYA BANNA LE BAHLANKANA O KHALENGOA KE MORENA LE MAHOKELA,MOSALI,-1,sesotho
MOSALI O QABANYA $T$ LE BAHLANKANA O KHALENGOA KE MORENA LE MAHOKELA,BANNA,0,sesotho
MOSALI O QABANYA BANNA LE $T$ O KHALENGOA KE MORENA LE MAHOKELA,BAHLANKANA,0,sesotho
MOSALI O QABANYA BANNA LE BAHLANKANA O KHALENGOA KE $T$ LE MAHOKELA,MORENA,0,sesotho
MOSALI O QABANYA BANNA LE BAHLANKANA O KHALENGOA KE MORENA LE $T$,MAHOKELA,0,sesotho
$T$ O BOLAILE MONN'A HAE OA LE 'MAENARA KA THIPA,MOSALI,-1,sesotho
MOSALI O BOLAILE $T$ OA LE 'MAENARA KA THIPA,MONN'A HAE,-1,sesotho
MOSALI O BOLAILE MONN'A HAE OA LE 'MAENARA KA $T$,THIPA,-1,sesotho
$T$ O PHOLOSOA  A LEKA HO IPHANYEHA,NGOANANA,-1,sesotho
$T$ SE MAQEBA,SETOPO SA MONNA,-1,sesotho
$T$ A QETA HO PHUTHA SETOP0 SA MONNA A TSAMAEA KA HONDA FIT E SILVER GREY,MAPOLESA,0,sesotho
MAPOLESA A QETA HO PHUTHA $T$ A TSAMAEA KA HONDA FIT E SILVER GREY,SETOPO SA MONNA,-1,sesotho
MAPOLESA A QETA HO PHUTHA SETOPO SA MONNA A TSAMAEA KA $T$ E SILVER GREY,HONDA FIT,0,sesotho
$T$ EO ESALENG A BATLOA O FUMANOA E SE E LE MOFU,NGOANA,-1,sesotho
NGOANA EO ESALENG A BATLOA O FUMANOA E SE E LE $T$,MOFU,-1,sesotho
HO FUMANOA $T$ SE FANYEHILOE SEFATENG,SETOPO SA MONNA,-1,sesotho
HO FUMANOA SETOPO SA MONNA SE FANYEHILOE $T$,SEFATENG,0,sesotho
$T$ E CHAISA NGOANANA KA KOLOI,TICHERE,-1,sesotho
TICHERE E CHAISA $T$ KA KOLOI,NGOANANA,0,sesotho
TICHERE E CHAISA NGOANANA KA $T$,KOLOI,0,sesotho
$T$ O KHUTLA NTŠING TSA LEFU HO TSEKOA MOSALI,MONNA,-1,sesotho
MONNA O KHUTLA NTŠING TSA LEFU HO TSEKOA $T$,MOSALI,0,sesotho
$T$ O TŠOAROA A LEKA HO UTSOETSA BANKA,PHOESA,-1,sesotho
PHOESA O TŠOAROA A LEKA HO UTSOETSA $T$,BANKA,0,sesotho
$T$ SE THUNYETSA MOHLANKANA LEFU RENKENG A 'MOLAELA LEKHOLO LA MALOTI,SEBINI,-1,sesotho
SEBINI SE THUNYETSA $T$ LEFU RENKENG A 'MOLAELA LEKHOLO LA MALOTI,MOHLANKANA,-1,sesotho
SEBINI SE THUNYETSA MOHLANKANA LEFU $T$ A 'MOLAELA LEKHOLO LA MALOTI,RENKENG,0,sesotho
MOSUOE-HLOOHO LE $T$,TICHERE,0,sesotho
$T$ LE TICHERE,MOSUOE-HLOOHO,0,sesotho
